# frame  Ti_index  nn_rank  nn_index  nn_symbol  distance_A
2278 1 4 14 O 1.8737115573107832
2278 2 1 5 O 1.717803830476577
2278 2 2 11 O 1.801441089794501
2278 2 3 4 O 1.9253142600624968
2278 2 4 14 O 2.030356865184049
2278 9 1 13 O 1.6581857555774624
2278 9 2 3 O 1.8671917416269816
2278 9 3 8 O 1.8832009983005
2278 9 4 6 O 3.099298307681918
2278 10 1 7 O 1.6127730776522777
2278 10 2 12 O 1.9444294793074908
2278 10 3 5 O 1.9804163703625557
2278 10 4 11 O 2.032437206902098
2279 0 1 12 O 1.793305606972777
2279 0 2 6 O 1.82481204511588
2279 0 3 8 O 1.8455421967541137
2279 0 4 14 O 1.9086922224392282
2279 1 1 4 O 1.7943982278190092
2279 1 2 3 O 1.8214711087469928
2279 1 3 6 O 1.8257004135399655
2279 1 4 14 O 1.8758707311539355
2279 2 1 5 O 1.714207980380444
2279 2 2 11 O 1.8045697548169202
2279 2 3 4 O 1.9279203821734963
2279 2 4 14 O 2.0295065902824754
2279 9 1 13 O 1.6519337153772242
2279 9 2 3 O 1.8647865829633163
2279 9 3 8 O 1.8888284728900087
2279 9 4 6 O 3.0955594001730935
2279 10 1 7 O 1.609968322669735
2279 10 2 12 O 1.9394646168466185
2279 10 3 5 O 1.9732516311915214
2279 10 4 11 O 2.0297036729532714
2280 0 1 12 O 1.7904736803427186
2280 0 2 6 O 1.8220869902394892
2280 0 3 8 O 1.8447343982264763
2280 0 4 14 O 1.9078493127078984
2280 1 1 4 O 1.7943124031227116
2280 1 2 3 O 1.825075888833119
2280 1 3 6 O 1.8253520208441987
2280 1 4 14 O 1.8776330844976077
2280 2 1 5 O 1.7118741192038627
2280 2 2 11 O 1.8085693240791185
2280 2 3 4 O 1.9303067113803445
2280 2 4 14 O 2.0274242279306027
2280 9 1 13 O 1.6449866260854524
2280 9 2 3 O 1.859959408159221
2280 9 3 8 O 1.8960878144221063
2280 9 4 6 O 3.091071497070231
2280 10 1 7 O 1.608557739094249
2280 10 2 12 O 1.934405593457587
2280 10 3 5 O 1.9664267085248817
2280 10 4 11 O 2.026371634227049
2281 0 1 12 O 1.786398611732555
2281 0 2 6 O 1.8195312583190213
2281 0 3 8 O 1.8438017789339505
2281 0 4 14 O 1.9060724015629629
2281 1 1 4 O 1.7947136261810686
2281 1 2 6 O 1.8244242927564849
2281 1 3 3 O 1.827887031520274
2281 1 4 14 O 1.8821238003914618
2281 2 1 5 O 1.7094876425408871
2281 2 2 11 O 1.8107827036947313
2281 2 3 4 O 1.9339909513749023
2281 2 4 14 O 2.0264841474830244
2281 9 1 13 O 1.6367583816800817
2281 9 2 3 O 1.856546794454694
2281 9 3 8 O 1.9021635050646934
2281 9 4 6 O 3.086391582414649
2281 10 1 7 O 1.608006840781469
2281 10 2 12 O 1.9301518075011612
2281 10 3 5 O 1.9607483265325003
2281 10 4 11 O 2.0228381052372923
2282 0 1 12 O 1.7825046984510307
2282 0 2 6 O 1.816982388467208
2282 0 3 8 O 1.8433377335691903
2282 0 4 14 O 1.9062919503580769
2282 1 1 4 O 1.7965018786519538
2282 1 2 6 O 1.823523512324423
2282 1 3 3 O 1.8307378294010315
2282 1 4 14 O 1.886441623798627
2282 2 1 5 O 1.707832837253108
2282 2 2 11 O 1.8126502696328377
2282 2 3 4 O 1.9377755287958407
2282 2 4 14 O 2.0248182634498337
2282 9 1 13 O 1.6284563242531254
2282 9 2 3 O 1.8538697365241172
2282 9 3 8 O 1.9070346090199835
2282 9 4 6 O 3.083115956301352
2282 10 1 7 O 1.6105567360388147
2282 10 2 12 O 1.9242073692822195
2282 10 3 5 O 1.9557489613956083
2282 10 4 11 O 2.0190250122274365
2283 0 1 12 O 1.7780882992697522
2283 0 2 6 O 1.8162298863304722
2283 0 3 8 O 1.8426744150825995
2283 0 4 14 O 1.9053889366740853
2283 1 1 4 O 1.7971104584860662
2283 1 2 6 O 1.823799605219828
2283 1 3 3 O 1.8334148466727327
2283 1 4 14 O 1.8895430664581316
2283 2 1 5 O 1.7067378240374238
2283 2 2 11 O 1.8148999972450273
2283 2 3 4 O 1.9415048287346595
2283 2 4 14 O 2.0243606398070475
2283 9 1 13 O 1.6203598365795175
2283 9 2 3 O 1.8513619311198983
2283 9 3 8 O 1.9118509356118747
2283 9 4 6 O 3.078943000446744
2283 10 1 7 O 1.6145259366142126
2283 10 2 12 O 1.91984530626819
2283 10 3 5 O 1.9480094968967683
2283 10 4 11 O 2.0146218007358105
2284 0 1 12 O 1.7734277543785089
2284 0 2 6 O 1.8156508474924358
2284 0 3 8 O 1.8398777133277096
2284 0 4 14 O 1.9056933121570219
2284 1 1 4 O 1.7979794214617697
2284 1 2 6 O 1.8224870369909356
2284 1 3 3 O 1.8382507989934342
2284 1 4 14 O 1.8952888961844312
2284 2 1 5 O 1.7062880764982213
2284 2 2 11 O 1.8158838068554937
2284 2 3 4 O 1.9462779863113082
2284 2 4 14 O 2.0230645071277387
2284 9 1 13 O 1.6115833828877735
2284 9 2 3 O 1.8480784615378214
2284 9 3 8 O 1.916959310992281
2284 9 4 6 O 3.073870036289759
2284 10 1 7 O 1.6180346102602376
2284 10 2 12 O 1.9156056483524997
2284 10 3 5 O 1.9435794298149998
2284 10 4 11 O 2.010197502734495
2285 0 1 12 O 1.76881485746813
2285 0 2 6 O 1.8160567171759807
2285 0 3 8 O 1.8381493410493066
2285 0 4 14 O 1.90686653964036
2285 1 1 4 O 1.7992776328293532
2285 1 2 6 O 1.82279894667514
2285 1 3 3 O 1.8411338897538114
2285 1 4 14 O 1.8996204884134094
2285 2 1 5 O 1.7067574520124411
2285 2 2 11 O 1.816519198907625
2285 2 3 4 O 1.9514863566010396
2285 2 4 14 O 2.021435381109176
2285 9 1 13 O 1.603538898811002
2285 9 2 3 O 1.8468053497864902
2285 9 3 8 O 1.9227571349497055
2285 9 4 6 O 3.0709689024801277
2285 10 1 7 O 1.624229355725354
2285 10 2 12 O 1.9111582875314121
2285 10 3 5 O 1.9376630253994114
2285 10 4 11 O 2.005437358782368
2286 0 1 12 O 1.7636569961304833
2286 0 2 6 O 1.8164680013696912
2286 0 3 8 O 1.8372174612712564
2286 0 4 14 O 1.908020178090368
2286 1 1 4 O 1.7996738593422976
2286 1 2 6 O 1.8231256127870072
2286 1 3 3 O 1.8448417276286875
2286 1 4 14 O 1.904465804366148
2286 2 1 5 O 1.707947013229626
2286 2 2 11 O 1.8158978495499136
2286 2 3 4 O 1.957345396193528
2286 2 4 14 O 2.0206664742109224
2286 9 1 13 O 1.5956190021430556
2286 9 2 3 O 1.8465473186463432
2286 9 3 8 O 1.9261954729466064
2286 9 4 6 O 3.067556845439054
2286 10 1 7 O 1.6313187916529375
2286 10 2 12 O 1.908107177283289
2286 10 3 5 O 1.9326587903714405
2286 10 4 11 O 1.99988499669356
2287 0 1 12 O 1.7585351858862535
2287 0 2 6 O 1.8178633061921898
2287 0 3 8 O 1.8348814675613243
2287 0 4 14 O 1.9101965867417943
2287 1 1 4 O 1.7998808293884345
2287 1 2 6 O 1.823467027395889
2287 1 3 3 O 1.848919955000757
2287 1 4 14 O 1.9096177627996656
2287 2 1 5 O 1.7091462781166509
2287 2 2 11 O 1.8161742757786214
2287 2 3 4 O 1.9615809950139707
2287 2 4 14 O 2.018655740833488
2287 9 1 13 O 1.590642008749926
2287 9 2 3 O 1.8454422234250518
2287 9 3 8 O 1.9286754522210314
2287 9 4 6 O 3.0649362146707064
2287 10 1 7 O 1.637950548704081
2287 10 2 12 O 1.9044707926350561
2287 10 3 5 O 1.928907981216315
2287 10 4 11 O 1.9953190221115018
2288 0 1 12 O 1.7551928668952594
2288 0 2 6 O 1.820242016875778
2288 0 3 8 O 1.8317494370136982
2288 0 4 14 O 1.912377839235751
2288 1 1 4 O 1.8016645081701532
2288 1 2 6 O 1.8229286875794128
2288 1 3 3 O 1.8507071621410018
2288 1 4 14 O 1.9146725568618774
2288 2 1 5 O 1.7107603572680774
2288 2 2 11 O 1.815126166413784
2288 2 3 4 O 1.967379983633055
2288 2 4 14 O 2.018688683279321
2288 9 1 13 O 1.5849936908391782
2288 9 2 3 O 1.8455451769057294
2288 9 3 8 O 1.9328067673722584
2288 9 4 6 O 3.0610117608398695
2288 10 1 7 O 1.6459747871702046
2288 10 2 12 O 1.9007958859383087
2288 10 3 5 O 1.9235708980955186
2288 10 4 11 O 1.9898102924650882
2289 0 1 12 O 1.7508209502973169
2289 0 2 6 O 1.8226253043343823
2289 0 3 8 O 1.8303455957823922
2289 0 4 14 O 1.9145639190165469
2289 1 1 4 O 1.8018590399917525
2289 1 2 6 O 1.8233707796276653
2289 1 3 3 O 1.853656386712489
2289 1 4 14 O 1.919827335986234
2289 2 1 5 O 1.7140029171503768
2289 2 2 11 O 1.8142028552507572
2289 2 3 4 O 1.9722763498049658
2289 2 4 14 O 2.0171041123353053
2289 9 1 13 O 1.5830015792790604
2289 9 2 3 O 1.8455389456741353
2289 9 3 8 O 1.9344066273666451
2289 9 4 6 O 3.059246475849894
2289 10 1 7 O 1.6530907416109981
2289 10 2 12 O 1.8992316867617813
2289 10 3 5 O 1.9203012784456506
2289 10 4 11 O 1.9844175467879739
2290 0 1 12 O 1.7470907246047642
2290 0 2 6 O 1.8261711310827362
2290 0 3 8 O 1.8264728303481548
2290 0 4 14 O 1.9186917417865745
2290 1 1 4 O 1.8013578212004413
2290 1 2 6 O 1.8236702004474383
2290 1 3 3 O 1.8562392087228412
2290 1 4 14 O 1.9235737573589424
2290 2 1 5 O 1.7155223694257093
2290 2 2 11 O 1.8106101181645926
2290 2 3 4 O 1.9787220623422583
2290 2 4 14 O 2.016056794834907
2290 9 1 13 O 1.581865038490958
2290 9 2 3 O 1.847347016670122
2290 9 3 8 O 1.935206965675765
2290 9 4 6 O 3.055578177694035
2290 10 1 7 O 1.6597481736697288
2290 10 2 12 O 1.8963612525043847
2290 10 3 5 O 1.917471251414216
2290 10 4 11 O 1.979245310718204
2291 0 1 12 O 1.744531455720991
2291 0 2 8 O 1.8230724066805466
2291 0 3 6 O 1.8304163460808582
2291 0 4 14 O 1.9219180523633155
2291 1 1 4 O 1.801567373150391
2291 1 2 6 O 1.824425663051252
2291 1 3 3 O 1.8572727317225115
2291 1 4 14 O 1.929029289565091
2291 2 1 5 O 1.7191477539757891
2291 2 2 11 O 1.8088894383018548
2291 2 3 4 O 1.9833552379742767
2291 2 4 14 O 2.0140791940735596
2291 9 1 13 O 1.582743188265235
2291 9 2 3 O 1.8497929613878412
2291 9 3 8 O 1.9366816981631234
2291 9 4 6 O 3.0545272956711322
2291 10 1 7 O 1.6660015005995643
2291 10 2 12 O 1.8940802517316948
2291 10 3 5 O 1.9151279330634807
2291 10 4 11 O 1.9736633451528658
2292 0 1 12 O 1.7416340028834991
2292 0 2 8 O 1.820270584281359
2292 0 3 6 O 1.8347702853490953
2292 0 4 14 O 1.9261487481500486
2292 1 1 4 O 1.8010699597739117
2292 1 2 6 O 1.8248079350989244
2292 1 3 3 O 1.8600712351950397
2292 1 4 14 O 1.9330750114778266
2292 2 1 5 O 1.7218902404044225
2292 2 2 11 O 1.8049853184998488
2292 2 3 4 O 1.9898293896713857
2292 2 4 14 O 2.0117855253480674
2292 9 1 13 O 1.5846217214212357
2292 9 2 3 O 1.8507484972302422
2292 9 3 8 O 1.9365970153854932
2292 9 4 6 O 3.0517059163687446
2292 10 1 7 O 1.6713207352270842
2292 10 2 12 O 1.8931925417135997
2292 10 3 5 O 1.9131275441015425
2292 10 4 11 O 1.9678732174609215
2293 0 1 12 O 1.739787630718186
2293 0 2 8 O 1.8173398141239299
2293 0 3 6 O 1.8402081404015145
2293 0 4 14 O 1.9312925723463028
2293 1 1 4 O 1.801069959773912
2293 1 2 6 O 1.8261675717195287
2293 1 3 3 O 1.8599693545862521
2293 1 4 14 O 1.9380332814479733
2293 2 1 5 O 1.7259597330181258
2293 2 2 11 O 1.8020713082450428
2293 2 3 4 O 1.9937670375447578
2293 2 4 14 O 2.0102499844546697
2293 9 1 13 O 1.5897713672097635
2293 9 2 3 O 1.8542551065050354
2293 9 3 8 O 1.9365562217503522
2293 9 4 6 O 3.049731791485933
2293 10 1 7 O 1.6735366742321482
2293 10 2 12 O 1.8917158877590472
2293 10 3 5 O 1.9123767934170293
2293 10 4 11 O 1.9635628332192478
2294 0 1 12 O 1.73821345064408
2294 0 2 8 O 1.8134800798464814
2294 0 3 6 O 1.8455462605960329
2294 0 4 14 O 1.9354921854660123
2294 1 1 4 O 1.801271217779266
2294 1 2 6 O 1.8268494738209826
2294 1 3 3 O 1.8606197892100362
2294 1 4 14 O 1.941564832808835
2294 2 1 5 O 1.7302892821722036
2294 2 2 11 O 1.7973705794854884
2294 2 3 4 O 1.9999712497933562
2294 2 4 14 O 2.0080450692153304
2294 9 1 13 O 1.5959257501525566
2294 9 2 3 O 1.8562680302154644
2294 9 3 8 O 1.9361159572711546
2294 9 4 6 O 3.0476951947332265
2294 10 1 7 O 1.675767585317248
2294 10 2 12 O 1.8909124781438194
2294 10 3 5 O 1.9124586270034705
2294 10 4 11 O 1.9586949737006016
2295 0 1 12 O 1.7373045213778728
2295 0 2 8 O 1.8114922025777533
2295 0 3 6 O 1.8509891949981774
2295 0 4 14 O 1.9406042873290783
2295 1 1 4 O 1.8003649630005578
2295 1 2 6 O 1.8270240830377689
2295 1 3 3 O 1.8617247379782007
2295 1 4 14 O 1.9451151636856878
2295 2 1 5 O 1.734741767526222
2295 2 2 11 O 1.794411602726643
2295 2 3 4 O 2.0032049321025545
2295 2 4 14 O 2.0057664370509345
2295 9 1 13 O 1.6028187670476037
2295 9 2 3 O 1.859471430272592
2295 9 3 8 O 1.9337148186844924
2295 9 4 6 O 3.0451374353220904
2295 10 1 7 O 1.6757780282603063
2295 10 2 12 O 1.8909962982512685
2295 10 3 5 O 1.9119652193489294
2295 10 4 11 O 1.9557594432853955
2296 0 1 12 O 1.7375344600899287
2296 0 2 8 O 1.8076410041819697
2296 0 3 6 O 1.8560463356285049
2296 0 4 14 O 1.9459162366350715
2296 1 1 4 O 1.8003571867826673
2296 1 2 6 O 1.828683953011017
2296 1 3 3 O 1.8604649956395312
2296 1 4 14 O 1.948548434091388
2296 2 1 5 O 1.7379139794592828
2296 2 2 11 O 1.789783506461047
2296 2 3 14 O 2.003492201132812
2296 2 4 4 O 2.007955676801657
2296 9 1 13 O 1.6109996896337382
2296 9 2 3 O 1.8637172532334405
2296 9 3 8 O 1.9313526348132286
2296 9 4 6 O 3.0439620562681133
2296 10 1 7 O 1.6753345934469326
2296 10 2 12 O 1.8902774928565385
2296 10 3 5 O 1.9130428641303363
2296 10 4 11 O 1.9526072313704055
2297 0 1 12 O 1.737774151033442
2297 0 2 8 O 1.8047285114387701
2297 0 3 6 O 1.8613938325889015
2297 0 4 14 O 1.9511458172058798
2297 1 1 4 O 1.7998733288762296
2297 1 2 6 O 1.829153629414435
2297 1 3 3 O 1.8601897752648786
2297 1 4 14 O 1.9515855092718843
2297 2 1 5 O 1.7430763035507082
2297 2 2 11 O 1.785133328353936
2297 2 3 14 O 2.000889302285361
2297 2 4 4 O 2.013303255845974
2297 9 1 13 O 1.6199077134207367
2297 9 2 3 O 1.8676581593000363
2297 9 3 8 O 1.9283246614613423
2297 9 4 6 O 3.0418136037568115
2297 10 1 7 O 1.6722562602663504
2297 10 2 12 O 1.8917552695843085
2297 10 3 5 O 1.9148811973592512
2297 10 4 11 O 1.9496404796782405
2298 0 1 12 O 1.7380184118702537
2298 0 2 8 O 1.8027559457674798
2298 0 3 6 O 1.867444778300017
2298 0 4 14 O 1.9553927994139695
2298 1 1 4 O 1.7987576268080143
2298 1 2 6 O 1.8306004479405111
2298 1 3 3 O 1.859162714772432
2298 1 4 14 O 1.9559332810707017
2298 2 1 5 O 1.7466923026108518
2298 2 2 11 O 1.7807913971041078
2298 2 3 14 O 1.9986250273625614
2298 2 4 4 O 2.0170399103636996
2298 9 1 13 O 1.6279895577060686
2298 9 2 3 O 1.872212060638431
2298 9 3 8 O 1.9255630345434034
2298 9 4 6 O 3.04105212056617
2298 10 1 7 O 1.6687243630989508
2298 10 2 12 O 1.892516578527121
2298 10 3 5 O 1.9159671187157674
2298 10 4 11 O 1.9484275711455121
2299 0 1 12 O 1.7397048600265506
2299 0 2 8 O 1.800667098605403
2299 0 3 6 O 1.872894551222786
2299 0 4 14 O 1.9617413183190082
2299 1 1 4 O 1.7987576268080148
2299 1 2 6 O 1.8309265413991902
2299 1 3 3 O 1.8579623246987544
2299 1 4 14 O 1.958361304764777
2299 2 1 5 O 1.7498494220932268
2299 2 2 11 O 1.777066402811105
2299 2 3 14 O 1.9947684076102667
2299 2 4 4 O 2.020326953737934
2299 9 1 13 O 1.6367907624372762
2299 9 2 3 O 1.8773398733314115
2299 9 3 8 O 1.9208407013596938
2299 9 4 6 O 3.038408300409937
2299 10 1 7 O 1.6633881086505335
2299 10 2 12 O 1.893579942859556
2299 10 3 5 O 1.9191151606925518
2299 10 4 11 O 1.9474031426492049
2300 0 1 12 O 1.7426012165725124
2300 0 2 8 O 1.7988276737920172
2300 0 3 6 O 1.8778703363118552
2300 0 4 14 O 1.9669328915852722
2300 1 1 4 O 1.7978534423027925
2300 1 2 6 O 1.8323812376249655
2300 1 3 3 O 1.8567382691160323
2300 1 4 14 O 1.959481819257326
2300 2 1 5 O 1.7518150587319428
2300 2 2 11 O 1.7739788612043832
2300 2 3 14 O 1.9921834754861307
2300 2 4 4 O 2.023622741520761
2300 9 1 13 O 1.644219571711759
2300 9 2 3 O 1.8815900191061812
2300 9 3 8 O 1.9171502288553184
2300 9 4 6 O 3.0363552163737366
2300 10 1 7 O 1.6572039705479833
2300 10 2 12 O 1.894936674403659
2300 10 3 5 O 1.9229290158505592
2300 10 4 11 O 1.9469383657424804
2301 0 1 12 O 1.7445300226708627
2301 0 2 8 O 1.7970829140582243
2301 0 3 6 O 1.883322861327818
2301 0 4 14 O 1.9732070342465333
2301 1 1 4 O 1.798328390478224
2301 1 2 6 O 1.8317417940310257
2301 1 3 3 O 1.8555584065181023
2301 1 4 14 O 1.961424227442906
2301 2 1 5 O 1.7553785916434097
2301 2 2 11 O 1.7710409368504163
2301 2 3 14 O 1.989181489960129
2301 2 4 4 O 2.0270695597339525
2301 9 1 13 O 1.652029358092646
2301 9 2 3 O 1.8861447452409372
2301 9 3 8 O 1.913725946942247
2301 9 4 6 O 3.0346500621982755
2301 10 1 7 O 1.6510205934512143
2301 10 2 12 O 1.8973995362073852
2301 10 3 5 O 1.9272516701251035
2301 10 4 11 O 1.9473086555551484
2302 0 1 12 O 1.7475768938733427
2302 0 2 8 O 1.7960707113028709
2302 0 3 6 O 1.8874204619003152
2302 0 4 14 O 1.9794590170043935
2302 1 1 4 O 1.7981195733320965
2302 1 2 6 O 1.8332040257429068
2302 1 3 3 O 1.8533413069372842
2302 1 4 14 O 1.9628578654604616
2302 2 1 5 O 1.758140779346182
2302 2 2 11 O 1.7675706492245227
2302 2 3 14 O 1.9854362241079413
2302 2 4 4 O 2.030237917092477
2302 9 1 13 O 1.6579318441962565
2302 9 2 3 O 1.8895171340847905
2302 9 3 8 O 1.9083432605273087
2302 9 4 6 O 3.031704800932967
2302 10 1 7 O 1.645738739897679
2302 10 2 12 O 1.9003376015855709
2302 10 3 5 O 1.9304843951713258
2302 10 4 11 O 1.9480500506917167
2303 0 1 12 O 1.750381101360501
2303 0 2 8 O 1.7966596784032305
2303 0 3 6 O 1.8904491529792595
2303 0 4 14 O 1.9836607572868905
2303 1 1 4 O 1.7972178499002287
2303 1 2 6 O 1.8344604111291145
2303 1 3 3 O 1.8521428130681499
2303 1 4 14 O 1.9639880345867688
2303 2 1 5 O 1.7601528342732058
2303 2 2 11 O 1.7654056191142022
2303 2 3 14 O 1.9824462161682972
2303 2 4 4 O 2.0326657374000283
2303 9 1 13 O 1.6628120759725074
2303 9 2 3 O 1.8949514505654228
2303 9 3 8 O 1.9034602701396213
2303 9 4 6 O 3.0296173025647977
2303 10 1 7 O 1.6405035812213273
2303 10 2 12 O 1.9039918592262943
2303 10 3 5 O 1.9351439222962203
2303 10 4 11 O 1.9491770058155313
2304 0 1 12 O 1.753832660204502
2304 0 2 8 O 1.7965973394169323
2304 0 3 6 O 1.894546647617841
2304 0 4 14 O 1.9889446950581606
2304 1 1 4 O 1.7963167872065329
2304 1 2 6 O 1.8357870246845085
2304 1 3 3 O 1.8504988516613567
2304 1 4 14 O 1.9642082374330883
2304 2 1 5 O 1.7612611958480207
2304 2 2 11 O 1.7635730775899252
2304 2 3 14 O 1.979037644917347
2304 2 4 4 O 2.0346326449755
2304 9 1 13 O 1.6663018934154759
2304 9 2 8 O 1.8976830609983322
2304 9 3 3 O 1.9007540608926765
2304 9 4 6 O 3.02753926481557
2304 10 1 7 O 1.6347651207436502
2304 10 2 12 O 1.9072498525363686
2304 10 3 5 O 1.9402028244490315
2304 10 4 11 O 1.951313403838553
2305 0 1 12 O 1.7585772658601044
2305 0 2 8 O 1.7973093779313567
2305 0 3 6 O 1.8965007250196348
2305 0 4 14 O 1.994270543331571
2305 1 1 4 O 1.7945188770252598
2305 1 2 6 O 1.8369934675986195
2305 1 3 3 O 1.8502467403024931
2305 1 4 14 O 1.9652554541331264
2305 2 1 11 O 1.7623509866085132
2305 2 2 5 O 1.7624599286224922
2305 2 3 14 O 1.975633822346641
2305 2 4 4 O 2.0360388012019808
2305 9 1 13 O 1.6697999880225176
2305 9 2 8 O 1.893577566407038
2305 9 3 3 O 1.9037599638609906
2305 9 4 6 O 3.0247151932041474
2305 10 1 7 O 1.6321969856607386
2305 10 2 12 O 1.9103112311872112
2305 10 3 5 O 1.9452696471183628
2305 10 4 11 O 1.9528445918710478
2306 0 1 12 O 1.7622956619137435
2306 0 2 8 O 1.7989622008257982
2306 0 3 6 O 1.8995296786310025
2306 0 4 14 O 1.9983620793039483
2306 1 1 4 O 1.7947972030287989
2306 1 2 6 O 1.8372931176053537
2306 1 3 3 O 1.8498113417319075
2306 1 4 14 O 1.9649951653884545
2306 2 1 11 O 1.7614144884154892
2306 2 2 5 O 1.7632155285160123
2306 2 3 14 O 1.973187522766146
2306 2 4 4 O 2.037136716079704
2306 9 1 13 O 1.6701658600270812
2306 9 2 8 O 1.8890807288202378
2306 9 3 3 O 1.9080141508909205
2306 9 4 6 O 3.0222418831059836
2306 10 1 7 O 1.6282659487933784
2306 10 2 12 O 1.9147777938967228
2306 10 3 5 O 1.9497643447350246
2306 10 4 11 O 1.9561822512230296
2307 0 1 12 O 1.7670894148288026
2307 0 2 8 O 1.8006179494828989
2307 0 3 6 O 1.9001299955529358
2307 0 4 14 O 2.002600559272867
2307 1 1 4 O 1.7936939538282446
2307 1 2 6 O 1.8394923212669305
2307 1 3 3 O 1.8495699500154084
2307 1 4 14 O 1.9647394229261042
2307 2 1 11 O 1.7616736360631613
2307 2 2 5 O 1.7627577825668503
2307 2 3 14 O 1.9702187695786475
2307 2 4 4 O 2.0383623328544904
2307 9 1 13 O 1.6696544552691137
2307 9 2 8 O 1.8841945228664687
2307 9 3 3 O 1.911833936303046
2307 9 4 6 O 3.0199245023675667
2307 10 1 7 O 1.6265872248360986
2307 10 2 12 O 1.9201591079907936
2307 10 3 5 O 1.954271731361839
2307 10 4 11 O 1.959333815356638
2308 0 1 12 O 1.7716599560863815
2308 0 2 8 O 1.8022766158389782
2308 0 3 6 O 1.9012054071036093
2308 0 4 14 O 2.0067321694735445
2308 1 1 4 O 1.7919012249563313
2308 1 2 6 O 1.8407229557975309
2308 1 3 3 O 1.8498424257217152
2308 1 4 14 O 1.964571454541677
2308 2 1 11 O 1.7613659472125602
2308 2 2 5 O 1.762236646991544
2308 2 3 14 O 1.9668317162380722
2308 2 4 4 O 2.038715772244871
2308 9 1 13 O 1.667752979310785
2308 9 2 8 O 1.8803712399417303
2308 9 3 3 O 1.916088985407515
2308 9 4 6 O 3.01754519435915
2308 10 1 7 O 1.6272031219242422
2308 10 2 12 O 1.9239620578379402
2308 10 3 5 O 1.9597658023345543
2308 10 4 11 O 1.9630155373811997
2309 0 1 12 O 1.7760422292276725
2309 0 2 8 O 1.805311607451744
2309 0 3 6 O 1.900929509476877
2309 0 4 14 O 2.0097614286277863
2309 1 1 4 O 1.7912914335752297
2309 1 2 6 O 1.841903634830009
2309 1 3 3 O 1.8503904993271016
2309 1 4 14 O 1.9639233691771174
2309 2 1 5 O 1.7610264052534816
2309 2 2 11 O 1.7626602054848803
2309 2 3 14 O 1.965572435704164
2309 2 4 4 O 2.03891368135093
2309 9 1 13 O 1.6635924981797674
2309 9 2 8 O 1.8767858162294386
2309 9 3 3 O 1.9204900416300004
2309 9 4 6 O 3.0143430461710894
2309 10 1 7 O 1.6286270291260674
2309 10 2 12 O 1.9280964706155137
2309 10 3 5 O 1.964062117143956
2309 10 4 11 O 1.9671626775638051
2310 0 1 12 O 1.7798452179894746
2310 0 2 8 O 1.8091796483489415
2310 0 3 6 O 1.9007559022662537
2310 0 4 14 O 2.0116873514539977
2310 1 1 4 O 1.789503003629779
2310 1 2 6 O 1.8439343806111974
2310 1 3 3 O 1.8503904993271016
2310 1 4 14 O 1.9621297102893072
2310 2 1 5 O 1.75928707151505
2310 2 2 11 O 1.7645673690737909
2310 2 3 14 O 1.964320493198602
2310 2 4 4 O 2.038519315581778
2310 9 1 13 O 1.659059372053936
2310 9 2 8 O 1.8725728290242813
2310 9 3 3 O 1.924165793272503
2310 9 4 6 O 3.0116163434275625
2310 10 1 7 O 1.630133123398209
2310 10 2 12 O 1.9349224790673136
2310 10 3 5 O 1.9690195529755412
2310 10 4 11 O 1.971082190067172
2311 0 1 12 O 1.7843738397544389
2311 0 2 8 O 1.8135895345970652
2311 0 3 6 O 1.89844673351664
2311 0 4 14 O 2.0136360147752623
2311 1 1 4 O 1.7889018978132927
2311 1 2 6 O 1.8450829249657046
2311 1 3 3 O 1.8518706758302537
2311 1 4 14 O 1.9614884654261928
2311 2 1 5 O 1.7567811474398283
2311 2 2 11 O 1.7673545201798082
2311 2 3 14 O 1.962111107965092
2311 2 4 4 O 2.0376483995037025
2311 9 1 13 O 1.6531231049138475
2311 9 2 8 O 1.870065774244318
2311 9 3 3 O 1.9268074631368854
2311 9 4 6 O 3.0089740776550404
2311 10 1 7 O 1.633395543032979
2311 10 2 12 O 1.93969430581213
2311 10 3 5 O 1.973435076205954
2311 10 4 11 O 1.9759883602896047
2312 0 1 12 O 1.788542423315701
2312 0 2 8 O 1.8166276448408463
2312 0 3 6 O 1.89701950438049
2312 0 4 14 O 2.0145763822699796
2312 1 1 4 O 1.7876123740900878
2312 1 2 6 O 1.8474720566222376
2312 1 3 3 O 1.8510899491920971
2312 1 4 14 O 1.9600964261994869
2312 2 1 5 O 1.7534514535623733
2312 2 2 11 O 1.7692634060534909
2312 2 3 14 O 1.961721947677601
2312 2 4 4 O 2.037096708553622
2312 9 1 13 O 1.6463322872372999
2312 9 2 8 O 1.867180226973283
2312 9 3 3 O 1.9288685802822338
2312 9 4 6 O 3.006332150644702
2312 10 1 7 O 1.6389185458710267
2312 10 2 12 O 1.944370849400906
2312 10 3 5 O 1.97885547728984
2312 10 4 11 O 1.9802610938964589
2313 0 1 12 O 1.793017010516074
2313 0 2 8 O 1.821038165442998
2313 0 3 6 O 1.893846878710103
2313 0 4 14 O 2.014315268273564
2313 1 1 4 O 1.7865242791521194
2313 1 2 6 O 1.8494361302840387
2313 1 3 3 O 1.8520612840832242
2313 1 4 14 O 1.957988764012705
2313 2 1 5 O 1.7505593391827654
2313 2 2 11 O 1.7729325988316647
2313 2 3 14 O 1.962073902787558
2313 2 4 4 O 2.0362271484291727
2313 9 1 13 O 1.638127589658388
2313 9 2 8 O 1.865349297048679
